id,NEO_PI_R_Anxiety,NEO_PI_R_Activity,TCI_Impulsiveness,TCI_Extravagance,TCI_Disorderliness,TCI_Worry___pessimism,TCI_Fear_of_uncertainty,TCI_Shyness_with_strangers,TCI_Fatigability___asthenia,TCI_Sentimentality,TCI_Warm_communication,TCI_Attachment,NEO_PI_R_Excitement_Seeking,TCI_Dependence,TCI_Eagerness_of_effort,TCI_Work_hardened,TCI_Ambitious,TCI_Perfectionist,TCI_Responsibility,TCI_Purposefulness,TCI_Resourcefulness,TCI_Self_acceptance,TCI_Enlightened_second_nature,NEO_PI_R_Positive_Emotions,TCI_Social_acceptance,TCI_Empathy,TCI_Helpfulness,TCI_Compassion,TCI_Pure_hearted_conscience,TCI_Self_forgetful,TCI_Transpersonal_identification,TCI_Spiritual_acceptance,TCI_Enlightened,TCI_Idealistic,NEO_PI_R_Fantasy,CPI_Dominance,CPI_Capacity_for_Status,CPI_Sociability,CPI_Social_Presence,CPI_Self_acceptance,CPI_Independence,CPI_Empathy,CPI_Responsibility,CPI_Socialization,CPI_Self_control,NEO_PI_R_Aesthetics,CPI_Good_Impression,CPI_Communality,CPI_Well_being,CPI_Tolerance,CPI_Achievement_via_Conformance,CPI_Achievement_via_Independence,CPI_Intellectual_Efficiency,CPI_Psychological_mindedness,CPI_Flexibility,CPI_Femininity,NEO_PI_R_Feelings,CPI_Vector1,CPI_Vector2,CPI_Vector3,CPI_Managerial_Potential,CPI_Work_Orientation,CPI_Creative_Temperament,CPI_Leadership,CPI_Amicability,CPI_Law_Enforcement_Orientation,CPI_Tough_mindedness,NEO_PI_R_Actions,HPI_Empathy,HPI_Not_anxious,HPI_No_guilt,HPI_Calmness,HPI_Even_tempered,HPI_No_somatic_complaints,HPI_Trusting,HPI_Good_attachment,HPI_Competitive,HPI_Self_confidence,NEO_PI_R_Ideas,HPI_No_depression,HPI_Leadership,HPI_Identity,HPI_No_social_anxiety,HPI_Likes_parties,HPI_Likes_crowds,HPI_Experience_seeking,HPI_Exhibitionistic,HPI_Entertaining,HPI_Easy_to_live_with,NEO_PI_R_Values,HPI_Sensitive,HPI_Caring,HPI_Likes_people,HPI_No_hostility,HPI_Moralistic,HPI_Mastery,HPI_Virtuous,HPI_not_autonomous,HPI_Not_spontaneous,HPI_Impulse_control,NEO_PI_R_Trust,HPI_Avoids_trouble,HPI_Science_ability,HPI_Curiosity,HPI_Thrill_seeking,HPI,HPI_Generates_ideas,HPI_Culture,HPI_Education,HPI_Good_memory,NEO_PI_R_Angry_Hostility,NEO_PI_R_Straightforwardness,HPI_Reading,HPI_Self_focus,HPI_Impression_management,HPI_Appearance,NEO_PI_R_Altruism,NEO_PI_R_Compliance,NEO_PI_R_Modesty,NEO_PI_R_Tender_Mindedness,NEO_PI_R_Competence,NEO_PI_R_Order,NEO_PI_R_Dutifulness,NEO_PI_R_Achievement_Striving,NEO_PI_R_Self_Discipline,NEO_PI_R_Depression,NEO_PI_R_Deliberation,HEXACO_PI_Sincerity,HEXACO_PI_Fairness,HEXACO_PI_Greed_Avoidance,HEXACO_PI_Modesty,HEXACO_PI_Fearfulness,HEXACO_PI_Anxiety,HEXACO_PI_Dependence,HEXACO_PI_Sentimentality,HEXACO_PI_Expressiveness,NEO_PI_R_Self_Consciousness,HEXACO_PI_Social_Boldness,HEXACO_PI_Sociability,HEXACO_PI_Liveliness,HEXACO_PI_Forgiveness,HEXACO_PI_Gentleness,HEXACO_PI_Flexibility,HEXACO_PI_Patience,HEXACO_PI_Organization,HEXACO_PI_Diligence,HEXACO_PI_Perfectionism,NEO_PI_R_Impulsiveness,HEXACO_PI_Prudence,HEXACO_PI_Aesthetic_Appreciation,HEXACO_PI_Inquisitiveness,HEXACO_PI_Creativity,HEXACO_PI_Unconventionality,JPI_R_Complexity,JPI_R_Breadth_of_Interest,JPI_R_Innovation,JPI_R_Tolerance,JPI_R_Empathy,NEO_PI_R_Vulnerability,JPI_R_Anxiety,JPI_R_Cooperativeness,JPI_R_Sociability,JPI_R_Social_Confidence,JPI_R_Energy_Level,JPI_R_Social_Astuteness,JPI_R_Risk_Taking,JPI_R_Organization,JPI_R_Traditional_Values,JPI_R_Responsibility,NEO_PI_R_Warmth,MPQ_Well_being,MPQ_Social_Potency,MPQ_Achievement,MPQ_Social_Closeness,MPQ_Stress_Reaction,MPQ_Aggression,MPQ_Alienation,MPQ_Control,MPQ_Harm_avoidance,MPQ_Traditionalism,NEO_PI_R_Gregariousness,MPQ_Absorption,aa_6_FPQ_Affiliation,aa_6_FPQ_Dominance,aa_6_FPQ_Exhibition,aa_6_FPQ_Abasement,aa_6_FPQ_Even_tempered,aa_6_FPQ_Good_natured,aa_6_FPQ_Cognitive_Structure,aa_6_FPQ_Deliberativeness,aa_6_FPQ_Order,NEO_PI_R_Assertiveness,aa_6_FPQ_Autonomy,aa_6_FPQ_Individualism,aa_6_FPQ_Self_Reliance,aa_6_FPQ_Change,aa_6_FPQ_Understanding,aa_6_FPQ_Breadth_of_Interest,aa_6_FPQ_Achievement,aa_6_FPQ_Endurance,aa_6_FPQ_Seriousness,TCI_Exploratory_Excitability,CLS,PerspectiveTaking,FantasyScale,EmpathicConcern,PersonalDistress,Christian,Jewish,Muslim,Buddhist,RespForHardship,Liberal,Conservative,SES,Event_number,tender,careR,connected,distress,upsetR,guilty,simInterests,simJoysR,simMorals,simEcon,simEdu,simSocPos,needMoneyR,needOrg,needHelp,resp,blame,unjust,inspired,likeMeet,trust,likelytohelp,donatetotheircharity,PosEmpathy,NegEmpathy,InternalSimilarity,ExternalSimilarity,Neediness,Responsibility,Likability,DonationScale,donation,hardship,sent1,sent2,sent3,subj_eth,subj_gender,subj_religion,target_eth,target_gender,targ_relig,target_image_id,target_name_id,PosEmpathy_mc,NegEmpathy_mc,Neediness_mc,Responsibility_mc,Likability_mc,InternalSimilarity_mc,ExternalSimilarity_mc,donation_mc,simGender,simEth,simRelig,
167,25,14,12,16,14,22,17,21,18,18,12,11,16,20,13,13,19,19,10,12,12,12,12,13,15,18,15,13,10,19,17,7,7,7,17,11,7,9,10,10,7,11,17,12,12,18,10,9,11,11,15,12,16,13,10,19,18,20,15,14,9,11,12,9,12,15,9,20,10,6,11,7,9,9,13,15,17,11,16,10,16,13,8,16,16,21,12,15,14,22,18,18,14,12,10,20,13,23,13,16,15,14,11,9,18,13,12,20,20,21,21,18,21,20,20,16,18,13,19,18,13,19,17,18,16,21,15,18,17,16,17,17,23,19,18,13,21,9,15,9,12,13,12,11,19,18,17,16,17,20,18,16,17,19,20,15,13,20,23,24,23,16,8,12,12,14,17,8,17,14,12,11,18,16,23,18,18,16,14,11,14,16,14,14,9,12,8,12,20,16,17,13,12,9,10,20,21,19,17,17,13,19,91,22,26,25,22,6,10,8,8,11,30,10,21.250,13,4,4,3,4,4,4,4,4,4,4,4,4,6,6,6,2,2,4,3,4,4,5,3,11,12,12,12,18,16,11,8,3,15,238,83,61,2,2,5,1,2,7,31,11,-1.714,-1.214,4.286,3.929,-1.500,-0.071,0.357,-0.357,1,0,0,
167,25,14,12,16,14,22,17,21,18,18,12,11,16,20,13,13,19,19,10,12,12,12,12,13,15,18,15,13,10,19,17,7,7,7,17,11,7,9,10,10,7,11,17,12,12,18,10,9,11,11,15,12,16,13,10,19,18,20,15,14,9,11,12,9,12,15,9,20,10,6,11,7,9,9,13,15,17,11,16,10,16,13,8,16,16,21,12,15,14,22,18,18,14,12,10,20,13,23,13,16,15,14,11,9,18,13,12,20,20,21,21,18,21,20,20,16,18,13,19,18,13,19,17,18,16,21,15,18,17,16,17,17,23,19,18,13,21,9,15,9,12,13,12,11,19,18,17,16,17,20,18,16,17,19,20,15,13,20,23,24,23,16,8,12,12,14,17,8,17,14,12,11,18,16,23,18,18,16,14,11,14,16,14,14,9,12,8,12,20,16,17,13,12,9,10,20,21,19,17,17,13,19,91,22,26,25,22,6,10,8,8,11,30,10,21.250,14,4,5,4,5,5,4,4,4,4,4,4,4,1,7,7,6,6,4,5,4,4,6,6,13,14,12,12,15,8,13,12,6,9,178,62,44,2,2,5,1,2,-1,34,7,0.286,0.786,1.286,-4.071,0.500,-0.071,0.357,2.643,1,0,0,
167,25,14,12,16,14,22,17,21,18,18,12,11,16,20,13,13,19,19,10,12,12,12,12,13,15,18,15,13,10,19,17,7,7,7,17,11,7,9,10,10,7,11,17,12,12,18,10,9,11,11,15,12,16,13,10,19,18,20,15,14,9,11,12,9,12,15,9,20,10,6,11,7,9,9,13,15,17,11,16,10,16,13,8,16,16,21,12,15,14,22,18,18,14,12,10,20,13,23,13,16,15,14,11,9,18,13,12,20,20,21,21,18,21,20,20,16,18,13,19,18,13,19,17,18,16,21,15,18,17,16,17,17,23,19,18,13,21,9,15,9,12,13,12,11,19,18,17,16,17,20,18,16,17,19,20,15,13,20,23,24,23,16,8,12,12,14,17,8,17,14,12,11,18,16,23,18,18,16,14,11,14,16,14,14,9,12,8,12,20,16,17,13,12,9,10,20,21,19,17,17,13,19,91,22,26,25,22,6,10,8,8,11,30,10,21.250,15,4,5,4,5,5,4,4,4,4,4,1,4,2,6,6,7,7,4,4,4,4,5,5,13,14,12,9,14,6,12,10,5,8,169,45,37,2,2,5,2,2,-1,25,17,0.286,0.786,0.286,-6.071,-0.500,-0.071,-2.643,1.643,1,1,0,
167,25,14,12,16,14,22,17,21,18,18,12,11,16,20,13,13,19,19,10,12,12,12,12,13,15,18,15,13,10,19,17,7,7,7,17,11,7,9,10,10,7,11,17,12,12,18,10,9,11,11,15,12,16,13,10,19,18,20,15,14,9,11,12,9,12,15,9,20,10,6,11,7,9,9,13,15,17,11,16,10,16,13,8,16,16,21,12,15,14,22,18,18,14,12,10,20,13,23,13,16,15,14,11,9,18,13,12,20,20,21,21,18,21,20,20,16,18,13,19,18,13,19,17,18,16,21,15,18,17,16,17,17,23,19,18,13,21,9,15,9,12,13,12,11,19,18,17,16,17,20,18,16,17,19,20,15,13,20,23,24,23,16,8,12,12,14,17,8,17,14,12,11,18,16,23,18,18,16,14,11,14,16,14,14,9,12,8,12,20,16,17,13,12,9,10,20,21,19,17,17,13,19,91,22,26,25,22,6,10,8,8,11,30,10,21.250,16,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,3,4,4,4,4,2,12,12,12,12,14,15,12,6,2,1,117,63,6,2,2,5,1,1,-1,17,6,-0.714,-1.214,0.286,2.929,-0.500,-0.071,0.357,-1.357,0,0,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,1,5,5,2,5,5,2,2,5,3,4,5,3,4,3,5,3,5,4,3,2,4,4,1,12,12,10,12,12,12,9,5,1,16,248,8,12,2,2,1,2,1,-1,7,1,-2.500,-1.688,-1.188,3.312,-4.250,-3.812,-1.500,-3.188,0,1,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,2,5,6,5,5,5,4,4,5,5,4,5,3,6,5,5,6,6,5,5,5,6,5,6,16,14,14,12,16,7,16,11,6,6,163,73,34,2,2,1,1,1,-1,14,20,1.500,0.312,2.812,-1.688,2.750,0.188,-1.500,1.812,0,0,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,3,4,5,3,4,5,3,3,5,3,5,3,4,4,3,3,3,4,4,4,2,6,4,1,12,12,11,12,10,13,12,5,1,7,240,22,13,2,2,1,2,2,-1,23,10,-2.500,-1.688,-3.188,4.312,-1.250,-2.812,-1.500,-3.188,1,1,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,4,4,5,4,4,3,3,4,4,5,5,5,5,3,4,3,3,3,4,3,3,4,3,1,13,10,13,15,10,14,10,4,1,1,123,9,57,2,2,1,2,1,-1,4,15,-1.500,-3.688,-3.188,5.312,-3.250,-0.812,1.500,-3.188,0,1,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,5,5,6,5,5,6,5,4,5,5,5,5,4,5,5,5,6,6,6,6,5,6,5,9,16,16,14,14,15,6,17,14,9,14,222,88,35,2,2,1,1,1,7,16,3,1.500,2.312,1.812,-2.688,3.750,0.188,0.500,4.812,0,0,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,6,5,6,5,6,6,3,5,5,6,5,4,5,6,5,5,6,6,6,5,4,5,5,6,16,15,16,14,16,6,14,11,6,8,168,14,36,2,2,1,2,2,-1,28,8,1.500,1.312,2.812,-2.688,0.750,2.188,0.500,1.812,1,1,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,7,5,5,5,6,6,5,4,5,5,5,5,5,4,5,5,6,6,6,5,4,5,5,6,15,17,14,15,14,6,14,11,6,2,130,102,15,2,2,1,2,2,3,27,11,0.500,3.312,0.812,-2.688,0.750,0.188,1.500,1.812,1,1,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,8,6,6,5,6,6,3,5,6,6,5,4,5,5,5,6,7,6,6,5,3,6,6,6,17,15,17,14,16,5,14,12,6,9,176,95,37,2,2,1,2,2,1,21,18,2.500,1.312,2.812,-3.688,0.750,3.188,0.500,1.812,1,1,1,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,9,5,5,4,5,5,3,4,5,4,5,4,4,5,4,5,5,5,5,4,3,5,5,3,14,13,13,13,14,9,12,8,3,12,207,16,81,2,2,1,1,1,2,20,5,-0.500,-0.688,0.812,0.312,-1.250,-0.812,-0.500,-1.188,0,0,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,10,5,5,4,5,5,4,3,5,3,4,4,3,2,5,5,3,4,5,4,3,5,5,6,14,14,11,11,12,12,12,11,6,5,153,10,38,2,2,1,1,2,-1,39,23,-0.500,0.312,-1.188,3.312,-1.250,-2.812,-2.500,1.812,1,0,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,11,5,5,4,5,5,5,4,5,5,3,5,5,4,5,5,6,6,6,4,3,6,4,3,14,15,14,13,14,6,13,7,3,4,146,58,61,2,2,1,2,1,-1,6,6,-0.500,1.312,0.812,-2.688,-0.250,0.188,-0.500,-1.188,0,1,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,12,4,4,3,3,3,3,4,5,4,3,5,5,2,4,3,3,3,4,3,3,3,3,1,11,9,13,13,9,14,9,4,1,15,237,59,23,2,2,1,1,2,-1,40,9,-3.500,-4.688,-4.188,5.312,-4.250,-0.812,-0.500,-3.188,1,0,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,13,5,6,5,6,5,4,5,5,6,5,5,5,4,5,5,5,6,6,5,4,7,4,4,16,15,16,15,14,7,16,8,4,11,195,1,24,2,2,1,1,2,-1,35,12,1.500,1.312,0.812,-1.688,2.750,2.188,1.500,-0.188,1,0,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,14,5,5,5,5,6,5,4,5,5,5,5,5,3,5,3,6,6,6,5,4,6,5,3,15,16,14,15,11,6,15,8,3,3,133,62,60,2,2,1,2,1,-1,10,4,0.500,2.312,-2.188,-2.688,1.750,0.188,1.500,-1.188,0,1,0,
168,19,14,15,17,11,18,16,15,14,20,16,16,13,17,17,15,16,16,11,15,17,17,11,16,18,20,16,19,16,20,19,16,16,16,19,12,13,14,15,12,12,16,14,13,15,17,12,15,12,12,12,16,15,15,14,21,15,19,15,12,11,12,15,12,10,16,12,18,12,11,12,11,10,14,12,16,15,15,19,11,11,14,13,16,15,17,10,15,18,17,20,20,18,18,14,16,16,16,13,16,14,14,14,13,15,13,14,18,16,18,20,20,20,14,17,15,18,17,20,19,15,17,16,16,18,18,14,20,20,20,20,17,18,16,19,14,16,11,17,15,18,16,17,14,18,17,17,19,16,17,20,16,18,20,19,15,18,18,17,19,17,17,13,17,12,11,17,15,20,18,15,11,16,17,19,11,18,15,16,13,14,15,18,11,13,17,11,16,17,15,18,13,14,15,13,17,20,19,17,17,12,15,103,28,27,27,22,16,16,14,16,8,25,17,14,15,5,6,4,5,5,3,4,5,5,5,4,4,5,5,5,5,5,5,4,3,6,5,6,15,13,14,13,15,9,13,11,6,13,212,2,11,2,2,1,1,2,-1,37,7,0.500,-0.688,1.812,0.312,-0.250,0.188,-0.500,1.812,1,0,0,
